file,mean_grey,sd_grey,mean_area,sd_area,mean_perimeter,sd_perimeter,mean_major,sd_major,mean_minor,sd_minor,mean_ar,sd_ar,mean_turning,sd_turning,duration,N_frames,max_net,net_disp,net_speed,gross_disp,gross_speed,max_step,min_step,sd_step,sd_gross_speed,max_gross_speed,min_gross_speed,id,date,time,magnification,tube_id,measure_point,community
sample_0301,223.433039735099,7.09146863480412,7976.90846092715,1992.17280828515,362.029170860927,51.4567279891998,111.878563178808,16.0671200088452,89.7574294039735,11.4864002949294,1.25443046357616,0.155682476424881,0.0,0.2,10.0666666666667,151,1520.55,1521,151.05,1718.85,170.75,44.35,3.62,4.25,63.77,665.29,54.23,sample_0301-1,2019-03-27,19,1,301,4,Ble
sample_0301,224.217628378378,5.73559075746765,9825.81898378378,3407.28981931133,405.297195675676,83.7086154010934,138.920564324324,33.8231131397642,89.593852972973,14.5140916595293,1.60911486486486,0.618011706773832,0.01,0.28,9.86666666666667,148,1454.94,1455,147.46,1741.2,176.47,57.08,1.94,5.91,88.66,856.15,29.06,sample_0301-1082,2019-03-27,19,1,301,4,Ble
sample_0301,222.246896551724,15.1148399348659,14382.0541057471,14005.357688728,463.036307126437,305.147300785476,160.419891494253,95.2815529016614,79.0093903448276,65.1694802319939,3.30881609195402,1.8433883080232,0.12,1.45,6.0,87,1298.71,1292,215.26,1687.74,281.29,533.78,0.7,57.69,323.26,2668.9,10.44,sample_0301-1092,2019-03-27,19,1,301,4,Ble
sample_0301,152.76165625,25.8090195719466,1873.7344,932.277822646668,198.92753,74.3317354239542,67.61682,23.3963723373479,32.12254,10.7786586187432,2.13540625,0.408138169154721,0.03,0.69,2.53333333333333,32,852.39,852,336.47,1081.2,426.79,523.76,0.86,91.1,439.88,2618.81,12.9,sample_0301-1193,2019-03-27,19,1,301,4,Ble
sample_0301,229.566052980133,3.81244172639719,20445.1121165563,4808.85950343976,632.564569006622,115.608171714627,227.237342516556,39.8727683898137,113.859435231788,12.5977078254939,2.00919205298013,0.360566086688359,0.0,0.21,10.0666666666667,151,2429.89,2430,241.38,3280.04,325.83,47.06,3.3,8.2,122.97,705.85,49.46,sample_0301-13,2019-03-27,19,1,301,4,Ble
sample_0301,154.172196078431,8.58511692877764,3945.25716078431,1187.79154478911,309.505857254902,65.5943612286872,117.418986666667,28.2290007035961,41.4640501960784,6.581814281339,2.79280392156863,0.455993816607543,-0.03,0.19,3.53333333333333,51,1281.06,1281,362.56,1336.61,378.29,116.65,5.97,14.96,134.0,874.84,89.61,sample_0301-131,2019-03-27,19,1,301,4,Ble
sample_0301,218.66145890411,21.7935083106072,10954.9673205479,6027.05748558082,400.737006027397,189.386048480051,138.833718356164,61.5785932383364,83.8387024657534,38.564455064606,1.77558219178082,0.497839452820011,0.03,0.7,10.0666666666667,146,2123.9,2124,210.98,2978.2,295.85,355.69,0.68,38.52,255.47,2667.67,10.24,sample_0301-141,2019-03-27,19,1,301,4,Ble
sample_0301,161.058931818182,9.60316775109694,1427.40712727273,1159.98018938649,152.683585454545,92.746154463668,49.3494254545455,26.4473585375201,31.1363709090909,14.7518191427857,1.60206818181818,0.497646526171509,0.03,0.95,3.13333333333333,44,635.5,635,202.82,839.08,267.79,469.57,1.19,70.65,355.62,2347.84,17.81,sample_0301-1433,2019-03-27,19,1,301,4,Ble
sample_0301,146.59686,5.09940064509386,2446.436352,863.124689248261,210.9181184,51.0117599059034,74.211264,18.6498181067184,40.3696192,9.90398303989264,1.85938,0.381496991723234,0.01,0.53,3.6,50,529.69,530,147.14,749.82,208.28,88.89,2.93,12.32,87.92,505.37,43.89,sample_0301-15,2019-03-27,19,1,301,4,Ble
sample_0301,230.427539823009,4.77582342196348,21138.5652106195,6827.11839935949,735.663105132743,182.329322456221,243.602840353982,61.6487253718051,109.412344070796,28.6290443218229,2.36294690265487,0.796804273788066,0.04,0.37,7.53333333333333,113,1188.92,1189,157.82,1750.51,232.37,48.03,4.21,8.23,123.45,720.51,63.08,sample_0301-1509,2019-03-27,19,1,301,4,Ble
sample_0301,220.42574,3.86186007741749,19848.738816,7592.96463541705,728.0865664,217.996019666079,247.156864,68.3325592014917,96.5129472,25.2652614160249,2.56268,0.342214662313059,0.01,0.32,3.33333333333333,50,1183.93,1184,355.18,1212.8,363.84,46.28,3.97,10.57,158.55,694.23,59.5,sample_0301-1561,2019-03-27,19,1,301,4,Ble
sample_0301,233.743653333333,6.26677207847897,22183.7830826667,8119.18541644726,637.2698496,141.832081599497,224.538615466667,62.8226583997499,119.739601066667,28.0473849345721,1.91809333333333,0.405548183338317,-0.03,0.3,5.13333333333333,75,1766.41,1759,342.59,2050.15,399.38,215.18,7.33,26.31,192.32,1613.81,110.02,sample_0301-1595,2019-03-27,19,1,301,4,Ble
sample_0301,165.775571428571,18.9708675555317,2525.59725714286,1290.9085284465,229.090925714286,70.0841232524049,79.5205371428571,26.8372727664469,36.9340457142857,12.4597488830849,2.24242857142857,0.579677843389242,0.05,0.24,1.93333333333333,28,630.73,631,326.24,660.75,341.77,59.13,14.04,9.53,144.47,886.89,210.58,sample_0301-1652,2019-03-27,19,1,301,4,Ble
sample_0301,228.341157894737,1.19548695328578,14658.1504,229.448857000596,483.01776,8.47094738026518,174.68608,1.42915670303022,106.84768,1.94881779852521,1.6355,0.0389453879585663,0.0,0.06,2.53333333333333,38,717.16,717,283.09,719.28,283.93,21.95,16.82,0.99,14.82,329.31,252.25,sample_0301-167,2019-03-27,19,1,301,4,Ble
sample_0301,224.654,3.51028667184299,30371.8582857143,2793.46394031949,775.884651428571,76.2611328556089,262.652091428571,16.3674905946974,147.095177142857,7.40672718885107,1.78842857142857,0.123922445451873,-0.01,0.16,1.86666666666667,28,722.82,723,387.22,739.01,395.9,38.54,17.27,5.59,83.87,578.13,259.03,sample_0301-1896,2019-03-27,19,1,301,4,Ble
sample_0301,222.057826923077,14.5816598610306,18761.8697846154,8289.9216338924,564.566467692308,207.053316187147,204.553298461538,71.4404043483182,104.407163076923,40.1333950613957,2.07219230769231,0.786967773176322,-0.03,0.4,3.6,52,985.29,985,273.69,1151.37,319.82,133.8,1.44,17.26,107.41,669.01,7.18,sample_0301-19,2019-03-27,19,1,301,4,Ble
sample_0301,140.766,4.31846574850984,3232.19035897436,1107.84982686921,263.604947692308,73.2064898846728,91.798802051282,24.3534022167944,42.4868841025641,9.96977409191685,2.1515641025641,0.250860602397741,-0.01,0.16,2.73333333333333,39,999.98,1000,365.85,1016.28,371.81,86.81,8.09,11.72,91.85,572.2,121.35,sample_0301-1908,2019-03-27,19,1,301,4,Ble
sample_0301,225.153672413793,6.82987866473594,10773.1561931034,9016.41506758943,418.201583448276,250.277132821045,139.915056551724,75.2323390991854,75.8994703448276,48.2307261164451,2.63556896551724,1.59491230702197,0.22,0.97,4.0,58,686.28,511,127.86,1134.21,283.55,495.91,0.16,64.62,326.3,2479.54,2.37,sample_0301-2071,2019-03-27,19,1,301,4,Ble
sample_0301,225.156785123967,10.5389500775351,18606.0139900827,9295.35204650559,601.922160661157,153.52547565441,222.022907768595,69.4384824408635,99.816666446281,33.1241045500574,2.41028099173554,1.12270735444238,-0.01,0.48,8.2,121,1464.49,1464,178.6,2560.46,312.25,187.91,3.01,20.39,209.89,1615.01,45.1,sample_0301-2086,2019-03-27,19,1,301,4,Ble
sample_0301,235.90525,6.89289930952893,20118.9632,10711.3806671518,682.459226666667,210.277036582318,195.46668,67.9968031986323,120.44024,38.9545105611076,1.72625,0.555834136192193,-0.01,0.28,1.6,24,535.92,536,334.95,583.08,364.43,71.39,11.57,13.52,202.8,1070.92,173.51,sample_0301-2124,2019-03-27,19,1,301,4,Ble
sample_0301,233.548,8.4164698964139,523.690666666667,233.005307044544,123.252949333333,40.114909592218,49.8914666666667,15.7908547853395,13.1536746666667,2.83304274829261,3.86863333333333,1.31030847863982,-3.01,1.51,2.13333333333333,30,512.84,513,240.4,705.83,330.86,520.32,0.87,95.49,469.39,2601.59,12.98,sample_0301-2153,2019-03-27,19,1,301,4,Ble
sample_0301,230.277546666667,3.87578936508495,11082.0338346667,3295.95878223071,446.623869866667,79.1448424018756,158.4638912,30.3881115857868,86.6393514666667,17.4792042792724,1.89058,0.470350608481938,0.01,0.2,10.0666666666667,150,2050.75,2051,203.72,3361.46,333.92,192.2,2.42,19.42,221.88,2452.4,36.28,sample_0301-224,2019-03-27,19,1,301,4,Ble
sample_0301,127.473051282051,5.40875378655904,4058.72114871795,1324.1311219549,337.680861538461,79.227789638498,119.223187692308,30.0988857892299,41.8689066666667,7.48596356810086,2.83146153846154,0.478380318099459,-0.03,0.21,2.6,39,925.95,926,356.14,961.31,369.73,40.98,4.03,9.94,149.17,614.68,60.44,sample_0301-2247,2019-03-27,19,1,301,4,Ble
sample_0301,227.397009090909,3.08842172957858,21822.2740945455,4729.46804924917,636.588933818182,124.041711126804,198.982149818182,33.3774583553635,136.901867636364,20.7141295673299,1.45681818181818,0.151531035475444,0.01,0.15,7.33333333333333,110,2123.36,2123,289.55,2202.96,300.4,61.8,8.14,6.23,93.47,927.02,122.11,sample_0301-2335,2019-03-27,19,1,301,4,Ble
sample_0301,232.359333333333,7.66672533310887,25705.5104,9613.1110081265,693.765493333333,198.700028465885,242.01098,72.3582121269311,127.39044,31.360890261102,1.9064375,0.327722632221537,0.01,0.1,3.2,48,1179.41,1179,368.57,1198.7,374.59,37.57,11.99,7.39,110.81,563.61,179.91,sample_0301-2345,2019-03-27,19,1,301,4,Ble
sample_0301,216.396460784314,20.7684059502955,20982.0561568627,8444.39158339915,679.532034509804,231.345631958668,254.329618823529,84.383069812481,95.6804831372549,30.5790658375266,2.62489215686275,0.618618997042794,-0.01,0.33,7.13333333333333,102,2007.8,2008,281.47,2404.44,337.07,181.26,0.55,19.6,201.62,1359.43,8.28,sample_0301-2361,2019-03-27,19,1,301,4,Ble
sample_0301,235.967836734694,2.28955971337776,31043.4774204082,4353.52452960925,963.557035102041,86.4610679271858,337.3488,49.9152256674187,119.095536326531,20.2036584742531,2.97677551020408,0.92115765627882,-0.03,0.17,3.26666666666667,49,820.24,820,251.09,1023.51,313.32,56.05,8.43,10.32,154.79,840.77,126.39,sample_0301-239,2019-03-27,19,1,301,4,Ble
sample_0301,232.735805825243,3.24457275370478,18678.440015534,5407.08736864068,637.775176699029,121.171994158716,211.07812038835,42.7591157339143,111.022452815534,24.6994342794233,1.9787572815534,0.533498708417119,-0.03,0.2,6.93333333333333,103,1038.91,809,116.67,1762.54,254.21,78.76,4.44,10.87,162.15,1181.33,66.66,sample_0301-2391,2019-03-27,19,1,301,4,Ble
sample_0301,228.652363636364,15.6730134050477,18619.3035636364,14184.3179956425,622.4856,416.757712004501,191.912712727273,115.756961409748,89.7709236363636,62.0057999605326,2.85927272727273,1.13602423606852,-0.13,1.02,1.53333333333333,22,562.12,562,366.6,608.08,396.57,246.41,0.8,51.48,394.99,1848.09,12.03,sample_0301-2404,2019-03-27,19,1,301,4,Ble
sample_0301,151.359342857143,12.9362089112939,3223.47008,1931.34327194852,273.699017142857,111.481755633308,87.0160914285714,35.3916078113423,41.6737097142857,16.0358740830422,2.10728571428571,0.547199209420039,0.02,0.93,2.46666666666667,35,661.84,654,265.12,765.53,310.35,154.03,6.49,24.65,149.61,770.16,97.35,sample_0301-2425,2019-03-27,19,1,301,4,Ble
sample_0301,172.820734693878,5.62033965008459,6346.90455510204,2579.71671895548,402.082435918367,95.4047825785368,145.205413877551,31.0344830136173,53.5811787755102,14.1679772766501,2.7915306122449,0.597059115653579,-0.03,0.31,3.26666666666667,49,817.04,817,250.11,977.09,299.11,32.87,5.46,8.11,121.72,493.01,81.92,sample_0301-245,2019-03-27,19,1,301,4,Ble
sample_0301,144.997315789474,5.76218721062518,1887.232,715.264940681796,207.64512,57.4333026858065,71.68032,21.3233798556066,32.28576,6.56844144398214,2.21094736842105,0.549098703299245,0.05,0.74,1.46666666666667,19,608.83,609,415.11,642.84,438.3,125.23,12.65,28.97,147.14,733.42,189.78,sample_0301-2453,2019-03-27,19,1,301,4,Ble
sample_0301,230.592978494624,2.80453092636252,33287.2494795699,3095.60357912287,841.167476989247,65.2577576786513,287.013526021505,12.0776911511156,147.501388387097,10.6516413279042,1.95468817204301,0.144949164889133,0.0,0.05,6.33333333333333,93,3202.87,3203,505.72,3215.28,507.68,71.57,21.13,6.94,66.82,784.32,316.88,sample_0301-2488,2019-03-27,19,1,301,4,Ble
sample_0301,225.052911111111,4.77173387949591,9547.18890666667,1800.50754466518,395.269447111111,56.9142820486719,141.614887111111,20.1531262148171,84.5588835555556,12.9318957557734,1.69371111111111,0.23141913162463,0.0,0.16,6.0,90,1278.4,1278,213.07,1473.88,245.65,34.65,3.78,5.98,89.69,519.76,56.66,sample_0301-2519,2019-03-27,19,1,301,4,Ble
sample_0301,212.661804597701,34.6192755650291,18656.9845701149,11565.9107497307,588.383963218391,256.863140851702,207.098777011494,91.5921855738574,95.9993563218391,45.5576105413318,2.26522988505747,0.494008937428554,0.0,0.35,6.13333333333333,87,924.83,925,150.79,2459.33,400.98,188.75,4.3,25.98,191.72,1415.63,64.53,sample_0301-2528,2019-03-27,19,1,301,4,Ble
sample_0301,232.468770833333,5.7528558571851,19261.2913777778,10536.4605409803,617.942868888889,268.662178846561,200.849337777778,82.5037082406394,105.11408,46.3540857476179,2.23964583333333,0.943040896478021,0.03,0.77,10.0666666666667,144,1792.21,1710,169.88,3216.52,319.52,475.77,0.71,40.08,250.49,2378.86,10.71,sample_0301-256,2019-03-27,19,1,301,4,Ble
sample_0301,160.238304347826,24.4220200273529,3669.31700869565,1820.73327825983,299.543492173913,110.778095315997,96.4015721739131,33.3981053716672,43.8494886956522,15.4781642946745,2.30013043478261,0.632012714664495,-0.01,0.73,3.2,46,1054.78,910,284.3,1441.51,450.47,227.26,1.55,37.21,385.01,2462.08,23.18,sample_0301-2560,2019-03-27,19,1,301,4,Ble
sample_0301,236.57821686747,6.52374730531574,23451.8404626506,8467.42165335337,734.19076626506,204.875192759202,260.948911807229,72.9420875875617,110.802213012048,32.7762886975749,2.51857831325301,0.859198791848658,0.02,0.32,5.66666666666667,83,793.78,736,129.91,1648.28,290.87,110.99,2.25,12.94,123.91,674.24,33.73,sample_0301-2600,2019-03-27,19,1,301,4,Ble
sample_0301,210.716342857143,15.9327975479048,11600.05632,5306.61425573139,436.897508571429,116.688280148746,160.471177142857,40.0063079131529,85.7332114285715,31.129494666576,2.13371428571429,0.897266226196143,-0.02,0.07,2.33333333333333,35,658.79,659,282.34,668.16,286.35,26.7,10.52,4.8,71.99,400.44,157.74,sample_0301-2601,2019-03-27,19,1,301,4,Ble
sample_0301,199.96137037037,31.2747270941108,1477.74324938272,1761.5369644882,165.989479506173,92.1726638847264,60.2576790123457,27.7870978151875,24.0644898765432,18.9626793754443,3.25255555555556,1.26803771631604,0.13,1.52,5.6,81,577.76,578,103.17,1035.5,184.91,322.51,0.42,36.34,205.04,1612.54,5.81,sample_0301-2612,2019-03-27,19,1,301,4,Ble
sample_0301,234.7705,9.26605853647439,22883.2006918919,11732.9394923377,683.762058378378,246.488654921186,222.789686486486,81.4102479985569,117.25164972973,47.2843557601675,2.13224324324324,0.849755014023354,0.09,0.44,5.33333333333333,74,1940.01,1940,363.75,2223.61,416.93,277.57,3.17,45.24,266.48,2081.79,47.61,sample_0301-2638,2019-03-27,19,1,301,4,Ble
sample_0301,160.802021276596,6.39620430408046,3952.25872340426,1980.70549557293,313.481048510638,104.976840551464,102.117998297872,35.7437505550421,45.7857634042553,14.5316076213134,2.28234042553191,0.67989683605535,0.0,0.64,3.2,47,806.69,746,233.21,952.36,297.61,51.99,4.48,9.77,148.96,779.86,67.19,sample_0301-2642,2019-03-27,19,1,301,4,Ble
sample_0301,167.401285714286,8.44243776504551,6411.78435918367,1972.08123682244,384.586057142857,90.4140652262055,123.617691428571,27.583375267094,63.6674024489796,13.3350337108346,1.96112244897959,0.346262763462294,0.02,0.3,3.26666666666667,49,1176.66,1164,356.38,1206.43,369.32,102.57,7.92,12.92,193.75,1538.6,118.8,sample_0301-2696,2019-03-27,19,1,301,4,Ble
sample_0301,211.200204081633,29.4820553642237,16384.4137795918,9429.69095895214,509.563186938776,181.476480150916,182.889750204082,65.4332303408671,99.3199020408163,44.8154103255365,2.06463265306122,0.797435830591756,-0.03,0.44,3.4,49,717.9,555,163.37,1464.49,430.73,531.37,1.54,74.19,357.82,2656.83,23.1,sample_0301-2701,2019-03-27,19,1,301,4,Ble
sample_0301,226.73285915493,6.86325053204337,32055.5959887324,4813.23313703266,794.607017464789,91.9007731488952,263.165435492958,39.9981973224512,155.533250704225,11.6773019217439,1.70621126760563,0.31444858382767,0.01,0.08,4.73333333333333,71,1877.18,1877,396.59,1981.7,418.67,53.07,12.4,6.55,98.21,796.11,186.05,sample_0301-2751,2019-03-27,19,1,301,4,Ble
sample_0301,186.513,39.4049101206358,1391.03194074074,777.386925906643,188.971579259259,69.2672052523491,65.1332385185185,28.779006171586,25.7078162962963,5.75236532926984,2.50285185185185,0.885728413997103,-0.16,1.65,1.93333333333333,27,511.42,496,256.76,848.53,438.89,491.42,1.0,98.98,653.88,2553.03,15.02,sample_0301-2797,2019-03-27,19,1,301,4,Ble
sample_0301,233.299620689655,1.57789539789541,28988.0311172414,1979.86217490547,749.096044137931,46.4181998872565,251.805296551724,23.7375373523937,147.111470344828,8.23404036189597,1.72227586206897,0.227062593093327,0.01,0.07,1.93333333333333,29,724.5,724,374.74,727.32,376.2,33.29,17.88,4.09,61.39,499.4,268.25,sample_0301-281,2019-03-27,19,1,301,4,Ble
sample_0301,223.648194444444,4.25141314872021,27141.5523555556,7839.50740520084,726.074275555556,169.954067996345,248.617111111111,52.8550276840812,134.218026666667,25.2745667906104,1.84386111111111,0.180795251640835,0.06,0.54,2.4,36,706.2,675,281.44,846.57,352.74,35.99,2.01,6.95,104.2,539.9,30.15,sample_0301-2814,2019-03-27,19,1,301,4,Ble
sample_0301,158.339444444444,10.6920696684445,2404.18512592593,984.81247105618,214.506002962963,55.1776826426046,68.3545125925926,17.8887847491448,42.4514607407407,10.9961336474872,1.66040740740741,0.455021576771515,-0.01,0.24,2.13333333333333,27,847.21,847,397.13,858.52,402.43,127.36,6.29,27.9,110.66,636.8,94.3,sample_0301-2823,2019-03-27,19,1,301,4,Ble
sample_0301,235.577509803922,6.89452457062138,24520.3205019608,12390.915590331,709.334048627451,292.989796820629,235.924981960784,93.073296495604,118.076938039216,39.1753629863802,1.93374509803922,0.347007771851713,0.04,0.41,3.66666666666667,51,1355.42,1355,369.66,1581.29,431.26,203.7,2.41,30.06,229.9,1527.74,36.1,sample_0301-2877,2019-03-27,19,1,301,4,Ble
sample_0301,227.432480769231,7.50034494498357,25530.2754461538,10994.6083227333,675.101335384615,242.225313465042,248.155433846154,88.910288200281,116.38488,43.7334092948647,2.27938461538462,0.800254032065509,0.02,0.59,3.6,52,1237.83,1238,343.84,1442.15,400.6,252.25,1.72,33.52,196.31,1261.23,25.77,sample_0301-2898,2019-03-27,19,1,301,4,Ble
sample_0301,206.794944444444,8.82575238900493,7504.1792,7988.11416739412,315.96544,254.873926489239,107.201546666667,79.6774531848496,57.20064,48.2976338971824,2.22372222222222,0.744037855263668,0.2,1.19,1.33333333333333,18,556.02,556,416.84,610.78,458.08,232.99,0.3,62.26,551.17,2049.21,2.24,sample_0301-29,2019-03-27,19,1,301,4,Ble
sample_0301,150.538888888889,11.5655498812445,4057.26776888889,1378.03055881677,331.477276444444,88.2343392424134,105.511104,21.4402941101781,47.714624,11.8018521912711,2.32326666666667,0.647319802935711,0.03,0.16,3.0,45,1117.09,1117,372.36,1143.83,381.28,49.99,14.55,7.4,111.05,749.81,218.32,sample_0301-2931,2019-03-27,19,1,301,4,Ble
sample_0301,214.097940397351,5.71242666033947,6123.93705960265,935.884196572318,329.901162384106,22.1492574404944,111.554994437086,10.6382870865077,70.0134145695365,9.45427126951734,1.62850331125828,0.307786654988423,-0.04,0.35,10.0666666666667,151,525.14,252,25.01,1426.31,141.69,22.72,2.12,3.34,50.14,340.75,31.78,sample_0301-294,2019-03-27,19,1,301,4,Ble
