file,mean_grey,sd_grey,mean_area,sd_area,mean_perimeter,sd_perimeter,mean_major,sd_major,mean_minor,sd_minor,mean_ar,sd_ar,mean_turning,sd_turning,duration,N_frames,max_net,net_disp,net_speed,gross_disp,gross_speed,max_step,min_step,sd_step,sd_gross_speed,max_gross_speed,min_gross_speed,id,date,time,magnification,tube_id,measure_point,community
sample_0301,238.309014925373,2.84895701007025,25763.3738507463,8335.14481663847,750.190872835821,129.125516414915,246.764513432836,45.7940110191332,130.327794626866,29.3665012067666,1.95628358208955,0.44687493355694,-0.04,0.28,4.46666666666667,67,774.84,552,123.58,1321.87,295.94,47.09,5.69,8.37,125.6,706.35,85.42,sample_0301-182,2019-03-20,18,1,301,1,Ble
sample_0301,220.102761589404,2.88768385090568,14629.391597351,2330.09248353424,492.032012715232,31.0863723967885,168.931471258278,13.4800192290932,109.696366622517,12.2720141074386,1.55450331125828,0.177165266504553,0.0,0.13,10.0666666666667,151,2252.16,2252,223.72,2872.25,285.32,54.75,5.58,6.64,99.65,821.28,83.77,sample_0301-19,2019-03-20,18,1,301,1,Ble
sample_0301,141.213516129032,11.7689613585084,2212.02167741935,783.48403459987,231.003912258065,65.7871073757302,75.9023277419355,22.7411858263698,35.7941367741935,7.48442540975698,2.10935483870968,0.545853860075332,-0.02,0.46,2.06666666666667,31,660.74,661,319.71,728.08,352.3,39.19,3.91,8.67,130.11,587.78,58.68,sample_0301-190,2019-03-20,18,1,301,1,Ble
sample_0301,227.140176470588,6.65942910675654,17860.6733983193,8204.89097990662,606.072486722689,230.060909021223,201.583881680672,72.3375761976695,101.535795630252,37.2571839150776,2.10887394957983,0.490132125988283,0.01,0.65,8.0,119,1795.27,1795,224.41,2527.52,315.94,177.54,0.97,19.71,289.11,2663.12,14.48,sample_0301-192,2019-03-20,18,1,301,1,Ble
sample_0301,234.044888888889,4.85158850532483,28078.0344888889,4689.03885007296,765.666184691358,111.415899461579,262.873303703704,43.9460104093492,137.070597530864,17.3290199199428,1.96659259259259,0.492313004545324,-0.02,0.3,5.4,81,1174.95,805,149.09,1734.75,321.25,42.41,13.24,6.08,91.19,636.21,198.6,sample_0301-2,2019-03-20,18,1,301,1,Ble
sample_0301,233.474152317881,2.24638148956151,24928.3285615894,3596.62415984597,729.950586490066,96.5545800981084,255.4816,33.155715059405,124.992841324503,15.1247377565766,2.10169536423841,0.548481430781116,-0.01,0.2,10.0666666666667,151,1569.2,1569,155.88,3539.24,351.58,44.22,7.56,5.53,82.89,663.3,113.35,sample_0301-20,2019-03-20,18,1,301,1,Ble
sample_0301,169.932958333333,13.3835534096052,2769.39946666667,1434.1453921607,230.09076,87.7952672825829,80.9964933333333,31.759115328874,39.2907333333333,12.9647243815311,2.04508333333333,0.429106140378048,0.02,0.46,1.73333333333333,24,702.31,702,405.18,773.17,446.06,159.3,13.65,28.55,143.73,796.5,204.75,sample_0301-205,2019-03-20,18,1,301,1,Ble
sample_0301,218.708443708609,5.89348929428146,17395.7513324503,2654.77561400914,558.789526887417,55.8117307577209,190.072637880795,18.0985916145744,116.61194384106,14.5481655270394,1.65984768211921,0.292209029026469,0.0,0.23,10.0666666666667,151,2294.46,2294,227.93,3306.5,328.46,42.41,9.82,6.65,99.78,636.12,147.25,sample_0301-21,2019-03-20,18,1,301,1,Ble
sample_0301,232.069986486486,7.12070122661518,18486.6968216216,8016.24790146861,596.436250810811,202.669454081239,212.528700540541,75.7213021093757,102.055675675676,32.5088963594436,2.18852702702703,0.80763930005019,0.02,0.44,5.0,74,642.18,369,73.86,1478.8,295.76,206.01,2.72,23.1,182.08,1545.04,40.79,sample_0301-224,2019-03-20,18,1,301,1,Ble
sample_0301,231.33856097561,3.99256254834399,28426.2599804878,4105.10571936488,736.252854634146,98.6425745470057,253.765112195122,19.3293600383069,142.12860097561,13.8916084269274,1.79809756097561,0.188074294479343,-0.02,0.11,2.73333333333333,41,1058.66,1059,387.31,1085.59,397.17,72.28,20.11,8.93,133.96,1084.13,301.6,sample_0301-23,2019-03-20,18,1,301,1,Ble
