file,mean_grey,sd_grey,mean_area,sd_area,mean_perimeter,sd_perimeter,mean_major,sd_major,mean_minor,sd_minor,mean_ar,sd_ar,mean_turning,sd_turning,duration,N_frames,max_net,net_disp,net_speed,gross_disp,gross_speed,max_step,min_step,sd_step,sd_gross_speed,max_gross_speed,min_gross_speed,id,date,time,magnification,tube_id,measure_point,community
sample_0301,228.781072847682,3.0770738894808,9167.66719999999,3325.3956533413,400.864345430464,57.4162213163297,132.821425165563,20.3962250335056,85.6223046357616,23.6518751033631,1.64794039735099,0.413744965436247,0.06,0.28,10.0666666666667,151,745.82,530,52.61,1792.17,178.03,45.49,1.56,6.84,102.63,682.31,23.42,sample_0301-1,2019-03-25,17,1,301,3,Ble
sample_0301,224.161247787611,7.56982780698074,10023.4557168142,2668.66403336941,411.246949380531,45.6781190186155,139.489888849558,13.5214873116635,90.4467256637168,21.2012153509091,1.66516814159292,0.595183403646288,0.01,0.19,7.53333333333333,113,975.81,976,129.53,1405.37,186.55,20.86,5.26,4.63,69.46,312.86,78.97,sample_0301-10,2019-03-25,17,1,301,3,Ble
sample_0301,237.9797,2.61129768439979,19959.3915733333,3597.92090877625,593.974048,89.5674839754945,196.265034666667,28.5466634915893,127.095306666667,18.2662435116729,1.5441,0.0872046147149691,-0.01,0.14,2.13333333333333,30,688.5,689,322.73,711.37,333.45,182.83,14.84,30.5,120.52,914.14,222.6,sample_0301-103,2019-03-25,17,1,301,3,Ble
sample_0301,226.809768211921,5.12766509234461,17433.6969748344,4611.46907924494,584.811886622516,76.2836051237201,210.657867019868,26.2942926294914,104.644450331126,22.3998755163734,2.12345695364238,0.610916849062122,-0.02,0.18,10.0666666666667,151,1871.89,1006,99.89,2961.57,294.2,67.38,6.92,8.22,123.33,1010.73,103.83,sample_0301-107,2019-03-25,17,1,301,3,Ble
sample_0301,235.030933333333,2.73476919180367,21526.274048,6291.98059229843,681.437563733333,179.427896995463,221.3723136,41.5154047266673,120.945832533333,25.908997891137,1.91472666666667,0.504642725591254,-0.01,0.45,10.0666666666667,150,2252.21,2206,219.15,3075.53,305.52,168.89,3.22,16.15,230.27,2533.4,48.37,sample_0301-108,2019-03-25,17,1,301,3,Ble
sample_0301,214.045233870968,6.99814351004151,5392.92077419355,1355.81064185816,296.608779354839,39.6808065199596,91.3487148387097,10.2525464538026,73.9086270967742,14.6712611153164,1.28558064516129,0.275728247762565,0.03,0.35,8.26666666666667,124,1204.87,1205,145.75,1381.97,167.17,20.08,1.14,3.64,54.57,301.27,17.12,sample_0301-11,2019-03-25,17,1,301,3,Ble
sample_0301,226.436248,7.34948653973034,6942.5856512,2594.69819445216,335.24910848,76.4470142633114,119.92950784,29.8573842605713,69.8660096,18.0952059538677,1.770104,0.355259692020068,-0.04,0.36,8.4,125,1124.58,1108,131.86,1821.57,216.85,60.55,0.4,6.69,81.59,454.11,5.94,sample_0301-111,2019-03-25,17,1,301,3,Ble
sample_0301,232.575238410596,4.92857003292518,22807.2895576159,5672.34031747787,738.037711258278,177.492562858463,231.743870728477,44.2330649605017,124.778229403973,19.1242976375186,1.89904635761589,0.470002061523824,0.06,0.58,10.0666666666667,151,2073.72,2074,206.0,3205.2,318.4,86.65,4.02,12.67,189.98,1299.8,60.28,sample_0301-113,2019-03-25,17,1,301,3,Ble
sample_0301,239.2486171875,4.92667386179455,18225.5904,6946.66332833498,585.06358,129.595047472937,194.3210275,46.3331711292323,114.0427975,30.593460898673,1.8251953125,0.616218593725834,0.0,0.31,8.53333333333333,128,2239.66,2240,262.46,2515.01,294.73,46.89,1.34,7.69,115.33,703.3,20.04,sample_0301-116,2019-03-25,17,1,301,3,Ble
sample_0301,233.393739495798,4.75850126751253,9113.92613109244,3913.48123450346,436.697481680672,110.057492287291,141.265683361345,31.8126702946138,78.4235697478991,23.1700558504442,1.89598319327731,0.456351577653682,0.02,0.33,7.93333333333333,119,525.3,351,44.22,1594.36,200.97,48.39,2.27,8.12,121.86,725.81,34.11,sample_0301-118,2019-03-25,17,1,301,3,Ble
