file,mean_grey,sd_grey,mean_area,sd_area,mean_perimeter,sd_perimeter,mean_major,sd_major,mean_minor,sd_minor,mean_ar,sd_ar,mean_turning,sd_turning,duration,N_frames,max_net,net_disp,net_speed,gross_disp,gross_speed,max_step,min_step,sd_step,sd_gross_speed,max_gross_speed,min_gross_speed,id,date,time,magnification,tube_id,measure_point,community
sample_0301,231.738233333333,19.809580050351,14517.9374933333,6357.81268417022,605.031541333333,190.982021225403,232.449952,73.078688043564,73.428768,25.5387936196695,3.2643,0.807481489058674,-0.01,0.68,2.06666666666667,30,557.95,484,234.21,681.45,329.73,61.33,15.13,8.88,79.9,490.09,226.89,sample_0301-1,2019-04-01,19,1,301,6,Ble
sample_0301,225.029139072848,3.83669846098567,17547.2890913907,6367.44477823177,588.625576688742,129.782033132252,205.102558940397,49.0562326558536,104.520273377483,25.3504932011387,2.01088079470199,0.423233803425519,0.01,0.34,10.0666666666667,151,1289.07,1066,105.86,2740.47,272.23,128.78,1.17,11.88,178.17,1931.71,17.6,sample_0301-102,2019-04-01,19,1,301,6,Ble
sample_0301,231.968678571428,13.7127619866006,18294.7373714286,6941.66983080624,672.554617142857,180.032785378357,213.910794285714,60.5012238833097,104.204468571429,25.7001934823991,2.08691964285714,0.472761032113007,-0.01,0.5,7.46666666666667,112,1447.18,1447,193.82,1965.88,263.29,127.21,1.34,15.04,225.67,1908.21,20.07,sample_0301-103,2019-04-01,19,1,301,6,Ble
sample_0301,207.531325301205,7.35516456035906,21154.5791228916,4751.78481747428,663.239510361446,99.0759740480109,265.527811084337,36.5897072151094,99.4933397590361,16.8658908772427,2.70124096385542,0.252964742089729,0.0,0.06,5.53333333333333,83,2851.72,2852,515.37,2870.04,518.68,40.28,21.06,4.02,60.34,604.27,315.84,sample_0301-106,2019-04-01,19,1,301,6,Ble
sample_0301,234.519190476191,3.90437477362513,26621.0889142857,7198.49581581943,798.512601904762,128.194790101821,271.818849523809,53.5403168309111,122.147779047619,17.7082266425904,2.22352380952381,0.327124436593535,0.0,0.13,5.6,84,2327.06,2327,415.55,2376.9,424.45,67.52,10.05,9.79,146.92,1012.78,150.69,sample_0301-108,2019-04-01,19,1,301,6,Ble
sample_0301,226.6324,2.95698585274488,16192.761856,6162.50030330278,530.2338816,148.051819427956,201.0176896,64.0744657097467,97.0190464,22.8453637512025,2.0826,0.446759909421903,0.02,0.06,1.66666666666667,25,507.09,507,304.26,509.27,305.56,28.04,10.77,6.18,92.71,420.57,161.51,sample_0301-109,2019-04-01,19,1,301,6,Ble
sample_0301,232.729753623188,2.42036378771382,14069.197542029,5336.15992198336,521.195751884058,107.082195895224,166.520097391304,37.4538305428684,102.995552463768,29.830073329112,1.78792753623188,0.73357810279961,0.01,0.19,4.6,69,919.94,920,199.99,1047.93,227.81,40.54,3.78,5.93,88.91,608.06,56.65,sample_0301-111,2019-04-01,19,1,301,6,Ble
sample_0301,226.950747474747,3.48810735284453,15832.8211393939,3980.92137333046,544.586214141414,122.12658838977,195.768016161616,29.4924427810128,102.152045252525,15.3410033829509,1.94241414141414,0.333578311648197,0.02,0.38,6.6,99,1149.32,485,73.45,2004.17,303.66,108.89,3.4,12.81,192.11,1633.35,50.99,sample_0301-112,2019-04-01,19,1,301,6,Ble
sample_0301,225.42153125,11.2863117251345,17326.8448,5465.83656688447,568.405963333333,126.164501621068,201.595573333333,48.216840409697,106.33046,19.8537727962179,1.90959375,0.392241294643596,0.0,0.22,6.46666666666667,96,1675.39,1675,259.08,1794.73,277.54,110.72,4.5,12.53,135.16,1066.24,67.43,sample_0301-114,2019-04-01,19,1,301,6,Ble
sample_0301,223.773062068966,17.6027264094154,14013.8347696552,4485.6740026307,484.155809103448,90.9196339049838,176.417908965517,37.4076802337709,97.5161555862069,21.6438244392144,1.84945517241379,0.311816251521058,0.03,0.31,9.93333333333333,145,2479.6,2480,249.62,2712.93,273.11,159.0,3.1,16.39,93.21,795.02,46.56,sample_0301-129,2019-04-01,19,1,301,6,Ble
